113.0,8.0,80.24583,8.761751,16.85096,22.11699,30.91848,1.0
114.0,8.0,80.24583,8.645333,16.73479,22.07808,30.825,1.0
115.0,3.0,80.24583,8.643668,16.56219,21.95699,30.72174,1.0
116.0,5.0,80.24583,8.872294,16.41945,21.77425,30.4587,1.0
117.0,7.0,127.7633,9.672124,16.44384,22.06767,30.74674,1.0
118.0,5.0,127.7633,9.62555,16.24055,21.82685,30.57609,1.0
119.0,3.0,329.9328,9.720445,16.16767,21.70466,30.475,1.0
120.0,5.0,387.6551,9.862443,16.13452,21.82603,30.46522,1.0
121.0,8.0,1586.883,9.755606,16.49918,22.2011,30.71739,1.0
122.0,8.0,1586.883,9.638565,16.74904,22.60082,30.98043,1.0
123.0,4.0,99.44033,9.688393,16.8526,22.7789,31.125,1.0
124.0,8.0,99.44033,9.654338,17.2011,22.89425,31.2337,1.0
125.0,7.0,99.44033,9.55,17.30137,22.92027,31.27609,1.0
126.0,2.0,637.4731,9.30759,17.38931,22.93041,31.30217,1.0
127.0,3.0,74.4384,9.301785,17.38219,22.84164,31.2337,1.0
128.0,8.0,74.4384,9.13087,17.40192,22.75945,31.13261,1.0
129.0,8.0,163.3526,8.264327,17.80849,21.6326,30.34891,1.0
130.0,8.0,163.3526,8.216092,17.7863,21.62219,30.35761,1.0
131.0,8.0,163.3526,8.35,17.73589,21.66521,30.43261,1.0
132.0,8.0,163.3526,8.308989,17.80959,21.92685,30.71196,1.0
133.0,8.0,163.3526,8.308197,17.77397,22.03617,30.87826,1.0
134.0,8.0,79.2029,8.342703,17.75123,22.11945,31.00435,1.0
135.0,8.0,163.3526,8.472282,17.72274,22.18712,31.10978,1.0
136.0,8.0,163.3526,8.498931,17.69507,22.26685,31.22935,1.0
137.0,8.0,163.3526,8.325129,17.68822,22.35315,31.30978,1.0
138.0,8.0,163.3526,8.182587,17.70082,22.52849,31.56304,1.0
139.0,8.0,163.3526,8.218408,17.6726,22.54931,31.74022,1.0
140.0,5.0,70.86041,8.337255,17.3389,22.49096,31.74891,1.0
141.0,8.0,70.86041,8.570098,17.03342,22.28055,31.62174,1.0
142.0,7.0,70.86041,8.485024,17.11562,22.2663,31.46848,1.0
143.0,8.0,70.86041,8.664286,16.9348,22.05534,31.20543,1.0
144.0,8.0,70.86041,8.762736,16.87178,21.95863,30.95543,1.0
145.0,8.0,80.24583,8.761751,16.85096,21.92192,30.77935,1.0
146.0,4.0,130.8981,8.972803,15.73562,21.51781,30.33261,3.0
147.0,8.0,99.44033,9.979735,15.74027,21.89178,30.525,1.0
148.0,8.0,99.44033,9.842105,16.15589,22.12794,30.7163,1.0
149.0,8.0,99.44033,9.652467,16.83616,22.24657,30.82826,1.0
150.0,8.0,99.44033,9.485202,17.02658,22.34438,30.91739,1.0
151.0,8.0,99.44033,9.260445,17.21726,22.42438,30.97391,1.0
152.0,8.0,74.4384,9.080263,17.31479,22.42575,30.97283,1.0
153.0,7.0,74.4384,9.148035,17.29342,22.4274,30.94022,1.0
154.0,8.0,74.4384,9.30881,17.33973,22.62877,31.05435,1.0
155.0,8.0,74.4384,9.239648,17.50274,22.90658,31.275,1.0
156.0,8.0,74.4384,9.366964,17.50247,22.81315,31.16196,1.0
157.0,8.0,74.4384,9.401778,17.43397,22.73808,31.05,1.0
158.0,8.0,74.4384,9.482223,17.33014,22.71041,30.94131,1.0
159.0,7.0,74.4384,9.456195,17.38219,22.53123,30.73152,1.0
160.0,8.0,74.4384,9.408297,17.37452,22.41753,30.53696,1.0
161.0,8.0,74.4384,9.436245,17.41123,22.31288,30.2587,1.0
162.0,8.0,74.4384,9.545815,17.47726,22.34712,30.23913,1.0
163.0,8.0,163.3526,8.210465,17.78931,21.59671,30.31848,1.0
164.0,8.0,163.3526,8.067231,17.78603,21.62986,30.38804,1.0
165.0,8.0,163.3526,8.213559,17.74247,21.6811,30.4587,1.0
166.0,8.0,79.2029,8.430682,17.73589,21.86,30.69239,1.0
167.0,8.0,79.2029,8.347541,17.68411,21.94055,30.83913,1.0
168.0,8.0,79.2029,8.313369,17.62466,22.00575,30.98696,1.0
169.0,8.0,79.2029,8.524865,17.59699,22.05699,31.025,1.0
170.0,8.0,163.3526,8.446561,17.64658,22.20767,31.19891,1.0
171.0,8.0,163.3526,8.266837,17.65288,22.35397,31.41522,1.0
172.0,8.0,163.3526,8.195024,17.56603,22.42548,31.62935,1.0
173.0,8.0,163.3526,8.197044,17.48767,22.45945,31.71956,1.0
174.0,8.0,70.86041,8.420388,17.07425,22.28274,31.62826,1.0
175.0,7.0,70.86041,8.52767,16.99068,22.1811,31.49457,1.0
176.0,8.0,70.86041,8.541429,16.84493,22.00521,31.28044,1.0
177.0,8.0,70.86041,8.558216,16.73973,21.87315,31.10109,1.0
178.0,5.0,99.44033,9.816299,15.81699,20.91671,29.83152,1.0
179.0,9.0,99.44033,9.842105,16.15589,21.64055,30.4,1.0
180.0,5.0,99.44033,9.652467,16.83616,21.92329,30.64348,1.0
181.0,8.0,99.44033,9.485202,17.02658,22.11644,30.79674,1.0
182.0,8.0,74.4384,9.260445,17.21726,22.29699,30.93913,1.0
183.0,8.0,74.4384,9.080263,17.31479,22.39123,31.00217,1.0
184.0,3.0,74.4384,9.148035,17.29342,22.36411,30.96304,1.0
185.0,8.0,74.4384,9.30881,17.33973,22.39096,30.94565,1.0
186.0,3.0,74.4384,9.35,17.0726,22.53534,31.05,1.0
187.0,8.0,74.4384,9.332314,17.09014,22.51918,31.00652,1.0
188.0,8.0,74.4384,9.474236,16.87918,22.42164,30.88696,1.0
189.0,8.0,74.4384,9.475546,16.86192,22.27534,30.69783,1.0
190.0,2.0,74.4384,9.454824,17.02685,22.2737,30.63478,1.0
191.0,8.0,74.4384,9.396087,17.10219,22.21178,30.50217,1.0
192.0,8.0,74.4384,9.303018,17.24055,22.19617,30.32065,1.0
193.0,8.0,74.4384,9.348485,17.33315,22.24164,30.30435,1.0
194.0,8.0,74.4384,9.353247,17.50082,22.29918,30.34239,1.0
195.0,8.0,79.2029,8.234858,17.70959,21.58247,30.34565,1.0
196.0,8.0,79.2029,8.178409,17.79616,21.72192,30.49783,1.0
197.0,8.0,79.2029,8.293181,17.73808,21.70082,30.51957,1.0
198.0,8.0,79.2029,8.399435,17.68164,21.7463,30.61739,1.0
199.0,5.0,79.2029,8.210752,17.62822,21.78356,30.71413,1.0
200.0,8.0,79.2029,8.294086,17.61671,21.90082,30.99457,1.0
201.0,8.0,79.2029,8.493478,17.54712,21.91562,31.02065,1.0
202.0,8.0,79.2029,8.36,17.5611,22.05863,31.13587,1.0
203.0,8.0,79.2029,8.257143,17.57479,22.22247,31.34348,1.0
204.0,8.0,163.3526,8.176733,17.45589,22.26055,31.5163,1.0
205.0,8.0,163.3526,8.120873,17.3589,22.34274,31.64457,1.0
206.0,8.0,70.86041,8.200953,17.02685,22.19836,31.59783,1.0
207.0,8.0,70.86041,8.306666,16.89562,22.08657,31.48913,1.0
208.0,8.0,70.86041,8.360189,16.80767,21.97863,31.34565,1.0
209.0,8.0,130.8981,8.917073,15.09918,20.32548,29.56739,3.0
210.0,9.0,99.44033,9.774009,16.31753,21.44849,30.32283,1.0
211.0,7.0,74.4384,9.601778,16.69617,21.82356,30.62826,1.0
212.0,8.0,74.4384,9.311504,17.01123,22.12192,30.85652,1.0
213.0,5.0,74.4384,9.167686,17.16082,22.27151,30.98696,1.0
214.0,8.0,74.4384,9.298261,17.12603,22.23068,30.93369,1.0
215.0,8.0,74.4384,9.41039,17.07096,22.15891,30.8413,1.0
216.0,5.0,74.4384,9.35,17.0726,22.15836,30.82609,1.0
217.0,8.0,74.4384,9.332314,17.09014,22.15836,30.80326,1.0
218.0,8.0,74.4384,9.474236,16.87918,21.9326,30.59456,1.0
219.0,8.0,74.4384,9.475546,16.86192,21.87836,30.49457,1.0
220.0,8.0,74.4384,9.454824,17.02685,21.99425,30.51739,1.0
221.0,8.0,74.4384,9.396087,17.10219,22.02329,30.4837,1.0
222.0,8.0,74.4384,9.303018,17.24055,22.16384,30.4913,1.0
223.0,8.0,74.4384,9.348485,17.33315,22.20931,30.50435,1.0
224.0,8.0,74.4384,9.353247,17.50082,22.25425,30.55435,1.0
225.0,8.0,74.4384,9.38952,17.56767,22.29699,30.63587,1.0
226.0,8.0,79.2029,8.216384,17.70055,21.59726,30.48043,1.0
227.0,8.0,79.2029,8.254237,17.82192,21.78384,30.64348,1.0
228.0,8.0,79.2029,8.219444,17.74274,21.72986,30.60326,1.0
229.0,8.0,79.2029,8.346111,17.69233,21.77178,30.70435,1.0
230.0,8.0,79.2029,8.257838,17.64192,21.81014,30.80217,1.0
231.0,8.0,79.2029,8.325946,17.65671,21.91699,31.02174,1.0
232.0,8.0,79.2029,8.542857,17.61452,21.95315,31.0837,1.0
233.0,8.0,79.2029,8.361905,17.52493,21.99452,31.1413,1.0
234.0,8.0,79.2029,8.146464,17.45507,22.0411,31.23587,1.0
235.0,8.0,70.86041,8.075728,17.28603,22.10603,31.45761,1.0
236.0,2.0,70.86041,8.058685,16.96055,21.99507,31.4,1.0
237.0,8.0,70.86041,7.991743,16.81945,21.96247,31.41413,1.0
238.0,8.0,70.86041,8.411926,16.24767,21.43014,30.87609,1.0
239.0,8.0,74.4384,9.737555,16.32986,21.47863,30.40109,1.0
240.0,7.0,74.4384,9.519214,16.61205,21.7537,30.62717,1.0
241.0,8.0,74.4384,9.533334,16.64575,21.79178,30.66739,1.0
242.0,8.0,74.4384,9.615022,16.6189,21.76438,30.63587,1.0
243.0,8.0,74.4384,9.679149,16.58027,21.71206,30.57065,1.0
244.0,7.0,74.4384,9.825541,16.51315,21.63425,30.47065,1.0
245.0,8.0,74.4384,9.659307,16.47644,21.58247,30.4,1.0
246.0,5.0,74.4384,9.448917,16.67781,21.76137,30.51304,1.0
247.0,8.0,74.4384,9.361905,16.8263,21.87342,30.56631,1.0
248.0,2.0,74.4384,9.433187,16.91151,21.92877,30.58043,1.0
249.0,8.0,74.4384,9.360435,17.03178,22.10027,30.68369,1.0
250.0,8.0,74.4384,9.235622,17.13616,22.12329,30.71739,1.0
251.0,8.0,74.4384,9.489333,17.26986,22.15781,30.7913,1.0
252.0,3.0,74.4384,9.429334,17.36,22.24356,30.91087,1.0
253.0,4.0,74.4384,9.477578,17.45178,22.33288,31.0337,1.0
254.0,8.0,61.5093,9.347111,17.64986,22.50575,31.25109,1.0
255.0,8.0,61.5093,9.383928,17.65425,22.48932,31.26196,1.0
256.0,8.0,79.2029,8.11573,17.85014,21.70274,30.61957,1.0
257.0,8.0,79.2029,8.215731,17.83808,21.78521,30.725,1.0
258.0,8.0,79.2029,8.169613,17.79397,21.8337,30.85978,1.0
259.0,8.0,79.2029,8.19071,17.75781,21.88712,30.99239,1.0
260.0,8.0,79.2029,8.405525,17.69397,21.91068,31.0913,1.0
261.0,8.0,79.2029,8.476374,17.64658,21.91205,31.06522,1.0
262.0,3.0,79.2029,8.477717,17.56411,21.90219,31.07174,1.0
263.0,8.0,79.2029,8.398413,17.45479,21.93014,31.16848,1.0
264.0,8.0,79.2029,8.097487,17.41726,21.98219,31.25217,1.0
265.0,2.0,79.2029,7.944231,17.2663,21.89479,31.26957,1.0
266.0,7.0,70.86041,8.109953,16.83534,21.73068,31.1663,1.0
267.0,7.0,70.86041,8.310959,16.12712,21.23014,30.75217,1.0
268.0,8.0,70.86041,8.227947,15.7874,20.94712,30.46413,1.0
269.0,3.0,70.86041,8.76639,15.00329,20.20712,29.70435,1.0
270.0,5.0,74.4384,9.747934,15.97069,21.15616,30.22283,1.0
271.0,8.0,74.4384,9.720901,16.03617,21.21233,30.26196,1.0
272.0,8.0,74.4384,9.690984,16.10959,21.28082,30.31413,1.0
273.0,3.0,74.4384,10.01674,16.04,21.21123,30.23261,1.0
274.0,8.0,74.4384,10.01717,16.20575,21.36411,30.33478,1.0
275.0,5.0,74.4384,9.436956,16.67699,21.79562,30.64239,1.0
276.0,8.0,74.4384,9.417467,16.74904,21.85973,30.69674,1.0
277.0,8.0,74.4384,9.45,16.81644,21.93041,30.79022,1.0
278.0,8.0,74.4384,9.450661,16.86712,21.99343,30.89239,1.0
279.0,5.0,74.4384,9.515315,17.09123,22.12794,31.05217,1.0
280.0,8.0,74.4384,9.565909,17.20219,22.24795,31.20978,1.0
281.0,8.0,61.5093,9.471556,17.22767,22.28849,31.3663,1.0
282.0,8.0,61.5093,9.45491,17.28575,22.31041,31.36087,1.0
283.0,8.0,61.5093,9.383036,17.39507,22.35863,31.35326,1.0
284.0,8.0,79.2029,7.897826,17.87671,21.78822,30.83152,1.0
285.0,8.0,79.2029,7.968478,17.89753,21.90329,30.96956,1.0
286.0,8.0,79.2029,8.122527,17.86603,21.9737,31.18044,1.0
287.0,8.0,79.2029,8.168853,17.83068,22.01753,31.31956,1.0
288.0,8.0,79.2029,8.340331,17.79945,22.05562,31.42717,1.0
289.0,7.0,79.2029,8.344022,17.70877,22.01562,31.40544,1.0
290.0,4.0,79.2029,8.535165,17.61562,21.99233,31.41413,1.0
291.0,8.0,79.2029,8.441176,17.47178,21.92603,31.40978,1.0
292.0,8.0,79.2029,8.38579,17.40137,21.91973,31.44565,1.0
293.0,8.0,79.2029,8.257949,17.41562,21.97973,31.45652,1.0
294.0,8.0,168.8183,8.094059,17.28986,21.85014,31.27826,1.0
295.0,9.0,168.8183,8.244186,16.28438,21.2474,30.80978,1.0
296.0,5.0,70.86041,8.606452,15.93507,21.03479,30.66739,1.0
297.0,8.0,130.8981,10.16742,11.87644,17.13863,27.07283,3.0
298.0,5.0,329.9328,10.81496,10.6326,15.95123,26.02283,3.0
299.0,8.0,74.4384,9.842259,16.1452,21.34082,30.4087,1.0
300.0,8.0,74.4384,9.754978,16.31123,21.49918,30.53804,1.0
301.0,8.0,74.4384,9.533625,16.47562,21.66904,30.70326,1.0
302.0,8.0,61.5093,9.387053,17.27425,22.35808,31.50652,1.0
303.0,8.0,61.5093,9.356306,17.29699,22.30822,31.39783,1.0
304.0,8.0,61.5093,9.28018,17.36877,22.2926,31.32283,1.0
305.0,8.0,61.5093,9.232877,17.51808,22.33479,31.27717,1.0
306.0,8.0,79.2029,8.092896,17.93151,22.07562,31.39891,1.0
307.0,8.0,79.2029,8.14837,17.86082,22.01452,31.25543,1.0
308.0,8.0,79.2029,8.364641,17.83096,22.03397,31.31304,1.0
309.0,7.0,79.2029,8.393956,17.7589,22.03233,31.37609,1.0
310.0,8.0,79.2029,8.701694,17.69479,22.06685,31.6087,1.0
311.0,8.0,79.2029,8.576374,17.59781,22.04849,31.74022,1.0
312.0,8.0,79.2029,8.372872,17.49233,21.98301,31.63152,1.0
313.0,8.0,168.8183,8.304167,17.43151,21.95753,31.46739,1.0
314.0,8.0,168.8183,8.241326,17.34521,21.82055,31.325,1.0
315.0,8.0,168.8183,8.260804,17.16329,21.63534,31.19565,1.0
316.0,8.0,168.8183,8.394686,16.58164,21.52822,31.10217,1.0
317.0,8.0,168.8183,8.269627,16.35397,21.3548,30.94783,1.0
318.0,8.0,168.8183,8.43907,16.00986,21.03479,30.68804,1.0
319.0,8.0,70.86041,8.938524,14.64712,20.08849,29.8913,1.0
320.0,5.0,127.7633,10.58261,10.89397,16.18603,26.31522,3.0
321.0,5.0,127.7633,10.89004,10.28548,15.59753,25.77935,3.0
322.0,5.0,127.7633,11.25261,9.557808,14.89342,25.13804,3.0
323.0,5.0,387.6551,11.64271,8.939726,14.30137,24.59022,3.0
324.0,5.0,1586.883,11.78711,8.75726,14.1537,24.4587,3.0
325.0,5.0,99.44033,11.96888,8.645754,14.04712,24.36739,3.0
326.0,5.0,99.44033,12.16713,9.4,14.75671,25.00652,3.0
327.0,5.0,99.44033,12.16403,10.04658,15.38822,25.55869,3.0
328.0,8.0,61.5093,9.244,17.22438,22.3126,31.49348,1.0
329.0,2.0,61.5093,9.137333,17.31452,22.29973,31.40109,1.0
330.0,8.0,61.5093,9.116591,17.45233,22.32904,31.33804,1.0
331.0,8.0,79.2029,8.038918,17.9674,22.07562,31.39891,1.0
332.0,8.0,79.2029,8.017113,17.92521,22.01452,31.25543,1.0
333.0,8.0,79.2029,8.342542,17.85178,22.03397,31.31304,1.0
334.0,8.0,79.2029,8.455,17.79123,22.03233,31.37609,1.0
335.0,8.0,168.8183,8.597191,17.73397,22.06685,31.6087,1.0
336.0,8.0,168.8183,8.595,17.67205,22.04849,31.74022,1.0
337.0,8.0,168.8183,8.401613,17.57836,21.98301,31.63152,1.0
338.0,8.0,168.8183,8.395789,17.46685,21.95753,31.46739,1.0
339.0,8.0,168.8183,8.274619,17.31945,21.82055,31.325,1.0
340.0,5.0,168.8183,8.134328,17.10932,21.63534,31.19565,1.0
341.0,3.0,168.8183,8.784804,15.89699,21.52822,31.10217,1.0
342.0,8.0,168.8183,8.452404,16.17616,21.3548,30.94783,1.0
343.0,8.0,168.8183,8.69,15.95151,21.03479,30.68804,1.0
344.0,8.0,168.8183,8.396428,15.83151,20.97123,30.68587,1.0
345.0,5.0,130.8981,10.60603,10.52521,15.8189,26.09565,3.0
346.0,6.0,130.8981,10.77649,9.963562,15.26082,25.56848,3.0
347.0,6.0,127.7633,11.23529,9.386027,14.70082,25.03696,3.0
348.0,5.0,329.9328,11.76241,8.703562,14.04438,24.40761,3.0
349.0,6.0,387.6551,12.12061,7.916986,13.2989,23.70761,3.0
350.0,5.0,99.44033,12.1245,7.808219,13.22356,23.65544,3.0
351.0,5.0,99.44033,12.12241,7.786027,13.21315,23.65761,3.0
352.0,5.0,99.44033,12.70134,7.810685,13.2211,23.68152,3.0
353.0,5.0,99.44033,12.45403,8.609315,13.99288,24.37391,3.0
354.0,8.0,61.5093,9.146255,17.16055,22.29644,31.54348,1.0
355.0,8.0,61.5093,9.117699,17.22219,22.2611,31.43587,1.0
356.0,8.0,61.5093,8.99163,17.34192,22.2726,31.35435,1.0
357.0,8.0,96.59387,8.924779,17.47616,22.29726,31.29674,1.0
358.0,8.0,79.2029,8.369274,17.93808,22.13315,31.69891,1.0
359.0,8.0,168.8183,8.421787,17.90164,22.12603,31.775,1.0
360.0,8.0,168.8183,8.438122,17.79151,22.09507,31.68587,1.0
361.0,7.0,168.8183,8.496703,17.64959,22.0674,31.62826,1.0
362.0,8.0,168.8183,8.65082,17.31425,22.06164,31.62283,1.0
363.0,8.0,168.8183,8.515707,17.0389,22.06658,31.57609,1.0
364.0,8.0,168.8183,8.196428,17.23123,21.75041,31.36848,1.0
365.0,8.0,168.8183,8.203015,17.03918,21.54712,31.2087,1.0
366.0,8.0,168.8183,8.371359,16.28822,21.11205,30.82717,1.0
367.0,8.0,168.8183,8.639904,16.03644,20.93425,30.65217,1.0
368.0,8.0,114.642,8.725974,15.35863,20.89507,30.66848,1.0
369.0,4.0,114.642,8.664853,15.00685,20.43507,30.28913,3.0
370.0,5.0,130.8981,10.27143,11.12274,16.2789,26.53044,3.0
371.0,5.0,130.8981,10.49003,10.62137,15.8189,26.09565,3.0
372.0,4.0,130.8981,10.85679,9.941644,15.26082,25.56848,3.0
373.0,5.0,127.7633,11.24256,9.095343,14.70082,25.03696,3.0
374.0,5.0,329.9328,11.76485,8.319726,14.04438,24.40761,3.0
375.0,5.0,387.6551,12.12534,7.808767,13.2989,23.70761,3.0
376.0,5.0,99.44033,12.4406,7.24,13.22356,23.65544,3.0
377.0,5.0,74.4384,13.04714,7.244383,13.2211,23.68152,3.0
378.0,5.0,74.4384,12.83725,8.137534,13.99288,24.37391,3.0
